Sale Date,Cust ID,Itinerary ID,Itinerary #,EMP NO,Agent,Booking_id,Booking #,Product Category,Product Supplier ID,Supplier Office Location,Trip Start,Trip End,Class,# travellers,Product ID,Product,product_Description,Destination,Dest ID,Credit Card,Expiry Date,Card Number,Billing Date,Bill Description,Base Price (excl. taxes),"Total Price (incl. taxes, excl. fees)",Billed Amt. (incl. fees),Agency Fee Code,Agency Fee Amount,Agency Commission
27/03/2008,253,949,823,,BD,949,696577T,300,697,1,11/5/2008,21/05/2008,INT,4,949,Cruise,Alaska - inside passage, ,NA,AMEX,22/08/2010,6.79E+13,11/4/2008,FINAL PAYMENT,5506,6124,4593,NC,0,165.18
12/4/2008,254,1010,562,,JW,1010,42365465S,300,697,1,23/05/2008,7/6/2008,DLX,2,1010,Cruise,Istanbul - Hong Kong, ,MED,Diners,25/11/2012,4.00E+13,15/04/2008,DEPOSIT,12630,13248,3312,NC,0,378.9
12/4/2008,254,1011,562,,JL,1011,42365465S,300,697,1,23/05/2008,7/6/2008,DLX,2,1011,Cruise,Istanbul - Hong Kong, ,MED,Diners,25/11/2012,4.00E+13,1/5/2008,FINAL PAYMENT,12630,13248,9936,NC,0,378.9
20/04/2008,214,1051,772,,JM,1051,76548768T,300,697,1,30/05/2008,14/06/2008,OCNV,2,1051,Cruise,Alaska - inside passage, ,NA,VISA,19/01/2010,9.83E+14,20/04/2008,DEPOSIT,8562,8968,2242,NC,0,256.86
20/04/2008,214,1052,772,,JC,1052,76548768T,300,697,1,30/05/2008,14/06/2008,OCNV,2,1052,Cruise,Alaska - inside passage, ,NA,VISA,19/01/2010,9.83E+14,6/5/2008,FINAL PAYMENT,8562,8968,6726,NC,0,256.86
22/04/2008,214,1068,811,,JM,1068,76548768T,300,697,1,30/05/2008,14/06/2008,OCNV,2,1068,Cruise,Alaska - inside passage, ,NA,VISA,19/01/2010,9.83E+14,22/04/2008,DEPOSIT,8562,8968,2242,NC,0,256.86
22/04/2008,214,1069,811,,BD,1069,76548768T,300,697,1,30/05/2008,14/06/2008,OCNV,2,1069,Cruise,Alaska - inside passage, ,NA,VISA,19/01/2010,9.83E+14,5/5/2008,FINAL PAYMENT,8562,8968,6726,NC,0,256.86
8/6/2008,176,1185,463,,BD,1185,567657S,300,697,1,23/07/2008,4/8/2008,INT,6,1185,Cruise,Eastern Caribbean, ,NA,Diners,12/4/2010,7.82E+13,12/6/2008,DEPOSIT,5506,6124,1531,NC,0,165.18
8/6/2008,176,1186,463,,JL,1186,567657S,300,697,1,23/07/2008,4/8/2008,INT,6,1186,Cruise,Eastern Caribbean, ,NA,Diners,12/4/2010,7.82E+13,23/06/2008,FINAL PAYMENT,5506,6124,4593,NC,0,165.18
24/07/2008,148,1219,904,,BD,1219,45337VCB,300,697,1,5/9/2008,14/09/2008,OCNV,2,1219,Cruise,West Caribbean, ,NA,MC,29/09/2011,8.98E+13,24/07/2008,DEPOSIT,5423,5963,1490.75,NC,0,162.69
24/07/2008,148,1220,904,,BD,1220,45337VCB,300,697,1,5/9/2008,14/09/2008,OCNV,2,1220,Cruise,West Caribbean, ,NA,MC,29/09/2011,8.98E+13,13/08/2008,FINAL PAYMENT,5423,5963,4472.25,NC,0,162.69
6/10/2007,302,492,528,,JD,492,J438645,206,706,1,19/11/2007,22/11/2007, ,,492,Attractions,San Diego SeaWorld Park,USA,NA,Diners,22/08/2010,3.23E+13,26/10/2007,FULL PAYMENT,150,160.5,160.5,NC,0,0
15/03/2008,371,900,676,,,900,AZ7496,210,706,1,28/03/2008,1/4/2008, ,0,900,Attractions,"Discovery Cove, Orlando, Florida",USA,NA,Diners,15/08/2011,2.11E+13,15/03/2008,FULL PAYMENT,125,133.75,183.75,BK,50,0
20/01/2007,164,210,416,,BP,210,566432CV,100,724,1,3/3/2007,13/03/2007,FST,2,210,Air,Calgary-London-calgary,UK,EU,VISA,2/5/2011,3.43E+14,20/01/2007,FULL PAYMENT,1400,1722,1772,BK,50,70
22/10/2008,296,1296,991,,JC,1296,DFD39,350,726,1,29/11/2008,4/12/2008,DLX,1,1296,Hotel, ,"Sydney, Australia",ANZ,AMEX,10/2/2011,8.79E+15,22/10/2008,FULL PAYMENT,2700,2889,25,BK,25,87.75
23/10/2008,279,1298,989,,DR,1298,KJL342,350,726,1,30/11/2008,5/12/2008,DLX,1,1298,Hotel, ,"Sydney, Australia",ANZ,AMEX,5/2/2011,2.37E+15,23/10/2008,FULL PAYMENT,2500,2675,25,BK,25,81.25
26/09/2010,258,160,424,,BP,160,HKIUO89,156,744,1,7/11/2007,26/11/2007,ECN,1,160,Air,Calgary-Ecuador-calgary,Ecuador,SA,AMEX,12/5/2010,4.49E+13,26/09/2010,FULL PAYMENT,975,1199.25,1199.25,NC,0,48.75
3/6/2007,285,326,443,,JM,326,JHK98,164,744,1,16/09/2007,7/10/2007,FST,2,326,Air,Calgary-Toronto-Melbourne and retou,Australia,ANZ,VISA,5/1/2011,7.42E+15,2/8/2007,FULL PAYMENT,2300,2829,2879,BK,50,70
21/03/2008,190,922,214,,JM,922,C2765387,163,744,1,5/5/2008,2/6/2008,ECN,2,922,Air,"Calgary, Madrid flight",Spain,EU,VISA,1/9/2010,2.55E+14,21/03/2008,FULL PAYMENT,1400,1722,1772,BK,50,70
20/04/2008,322,1053,764,,,1053,EYTU67,164,744,1,21/05/2008,21/06/2008,ECN,2,1053,Air,"Calgary, Sydney flight",Australia,ANZ,MC,11/5/2010,3.35E+15,22/04/2008,FULL PAYMENT,2500,3075,3125,BK,50,70
4/1/1900,191,1,1000,,DR,1,56565T,501,769,1,25/05/2008,22/06/2008, ,2,1,Tours,"holland, denmark, belgium tour",Europe,EU,AMEX,9/10/2011,9.98E+13,25/02/2008,DEPOSIT,5600,6272,677.2,BK,50,210
25/01/2900,191,2,1000,,BS,2,56565T,501,786,1,25/05/2008,22/06/2008, ,2,2,Tours,"holland, denmark, belgium tour",Europe,EU,AMEX,9/10/2011,9.98E+13,25/02/2008,FINAL PAYMENT,5600,6272,5644.8,BK,0,210
25/03/2009,202,37,1073,,JC,37,KJK89,500,769,1,9/5/2009,19/05/2009, ,1,37,Tours,mountain expedition,"Kathmandu, Nepal",ASIA,MC,5/5/2010,4.32E+15,25/03/2009,DEPOSIT,5000,5350,1120,RS,50,187.5
25/03/2009,202,38,1073,,BD,38,KJK89,500,769,1,9/5/2009,19/05/2009, ,1,38,Tours,mountain expedition,"Kathmandu, Nepal",ASIA,MC,5/5/2010,4.32E+15,9/4/2009,FINAL PAYMENT,5000,5350,4230,RS,0,187.5
26/03/2009,331,39,298,,BS,39,KJH87,500,769,1,10/5/2009,19/05/2009,ECN,2,39,Tours,mountain expedition,"Kathmandu, Nepal",ASIA,VISA,5/5/2010,5.34E+15,26/03/2009,DEPOSIT,4500,4815,531.5,RS,50,168.75
26/03/2009,331,40,298,,BD,40,KJH87,500,769,1,10/5/2009,19/05/2009,ECN,2,40,Tours,mountain expedition,"Kathmandu, Nepal",ASIA,VISA,5/5/2010,5.34E+15,10/4/2009,FINAL PAYMENT,4500,4815,4333.5,RS,0,168.75
3/4/2010,202,104,215,,BS,104,JKL98,500,769,1,20/05/2010,1/6/2010, ,2,104,Tours,mountain expedition,"Kathmandu, Nepal",ASIA,MC,5/5/2010,4.32E+15,15/04/2010,DEPOSIT,6041,6513.87,650,RS,50,226.54
3/4/2010,202,105,215,,BD,105,JKL98,500,769,1,20/05/2010,1/6/2010, ,2,105,Tours,mountain expedition,"Kathmandu, Nepal",ASIA,MC,5/5/2010,4.32E+15,1/5/2010,FINAL PAYMENT,6041,6463.87,5863.87,RS,0,226.54
4/5/2010,331,132,1075,,BD,132,KJKJ989,500,769,1,20/05/2010,1/6/2010,ECN,2,132,Tours,mountain expedition,"Kathmandu, Nepal",ASIA,VISA,5/5/2010,5.34E+15,4/5/2010,DEPOSIT,7000,7490,849,RS,100,262.5
4/5/2010,331,133,1075,,BD,133,KJKJ989,500,769,1,20/05/2010,1/6/2010,ECN,2,133,Tours,mountain expedition,"Kathmandu, Nepal",ASIA,VISA,5/5/2010,5.34E+15,10/5/2010,FINAL PAYMENT,7000,7490,6741,RS,0,262.5
25/04/2008,191,1100,1046,,JM,1100,56565T,501,769,1,25/05/2008,22/06/2008, ,3,1100,Tours,"holland, denmark, belgium tour",Europe,EU,AMEX,9/10/2011,9.98E+13,25/04/2008,DEPOSIT,5600,6272,677.2,BK,50,210
25/04/2008,191,1101,1046,,BD,1101,56565T,501,769,1,25/05/2008,22/06/2008, ,3,1101,Tours,"holland, denmark, belgium tour",Europe,EU,AMEX,9/10/2011,9.98E+13,5/5/2008,FINAL PAYMENT,5600,6272,5644.8,BK,0,210
30/07/2007,389,334,345,,JD,334,HJK77,101,786,1,13/09/2007,4/10/2007,ECN,3,334,Air,Calgary/Toronto/Brisbane and retour,Australia,ANZ,MC,1/3/2011,8.74E+15,30/07/2007,FULL PAYMENT,2500,3075,3075,NC,0,70
20/02/2008,128,827,716,,,827,D869990,200,799,1,27/03/2008,27/03/2008, ,,827,Attractions,Ride Niagara,Canada,NA,Diners,1/5/2011,3.75E+15,22/02/2008,FULL PAYMENT,150,160.5,210.5,BK,50,0
20/01/2008,371,692,635,,BD,692,GFF74,350,822,1,1/3/2008,15/03/2008,DLX,1,692,Hotel,World Access,"Buenos Aires,Argentina",SA,VISA,15/08/2010,2.11E+13,20/01/2008, ,1900,2033,25,BK,25,61.75
28/01/2008,317,737,626,,JM,737,KKJ97,350,822,1,8/3/2008,12/3/2008,DLX,1,737,Hotel,World Access,"Buenos Aires,Argentina",SA,Diners,17/11/2010,1.25E+13,28/01/2008, ,1200,1284,25,BK,25,39
4/2/2008,366,802,747,,DR,802,GFF70,350,822,1,8/3/2008,12/3/2008,SNG,,802,Hotel,World Access,"Buenos Aires,Argentina",SA,Diners,3/1/2011,9.54E+13,4/2/2008,FULL PAYMENT,1000,1070,25,BK,25,32.5
1/3/2008,157,858,194,,JM,858,GFF95,350,822,1,12/4/2008,17/04/2008,DLX,1,858,Hotel,World Access,"Cape Town, South Africa",AFR,MC,5/4/2010,3.44E+15,1/3/2008, ,2100,2247,25,BK,25,68.25
1/3/2008,172,860,195,,JM,860,KJJJ9899,350,822,1,12/4/2008,17/04/2008,DLX,1,860,Hotel,World Access,"Athens, Greece",MED,VISA,3/11/2010,8.98E+15,1/4/2008, ,1100,1177,25,BK,25,35.75
2/3/2008,127,866,851,,DR,866,SFDFSD53,350,822,1,14/04/2008,19/04/2008,DLX,1,866,Hotel,World Access,"Sydney, Australia",ANZ,AMEX,29/09/2011,3.35E+13,2/3/2008, ,1900,2033,25,BK,25,61.75
3/3/2008,326,878,670,,BD,878,KKHH89,350,822,1,11/4/2008,16/04/2008,DLX,1,878,Hotel,World Access,"London, England",EU,MC,1/3/2011,7.90E+15,3/3/2008, ,900,1071,25,BK,25,10.35
3/3/2008,386,879,840,,DR,879,KJK891,350,822,1,10/4/2008,15/04/2008,DLX,1,879,Hotel,World Access,"Sydney, Australia",ANZ,AMEX,29/09/2011,3.85E+13,3/3/2008, ,1900,2033,25,BK,25,61.75
4/3/2008,141,880,857,,DR,880,GFF85,350,822,1,10/4/2008,15/04/2008,DLX,1,880,Hotel,World Access,"Sydney, Australia",ANZ,Diners,29/09/2011,8.90E+15,4/3/2008, ,1900,2033,25,BK,25,61.75
4/3/2008,361,883,749,,JD,883,KJKJ9,350,822,1,11/4/2008,16/04/2008,DLX,1,883,Hotel,World Access,"Sydney, Australia",ANZ,AMEX,14/10/2010,5.45E+13,4/3/2008, ,1700,1819,25,BK,25,55.25
10/3/2008,353,893,784,,JD,893,KJ834,350,822,1,11/4/2008,16/04/2008,DLX,1,893,Hotel,World Access,"Buenos Aires,Argentina",SA,AMEX,23/08/2010,3.45E+13,10/3/2008, ,1400,1498,25,BK,25,45.5
31/03/2008,133,967,392,,JM,967,GFF104,350,822,1,13/05/2008,22/05/2008,DLX,1,967,Hotel,World Access,"Paris, France",EU,VISA,19/01/2012,9.05E+14,31/03/2008, ,1200,1284,25,BK,25,39
2/4/2008,317,981,820,,JD,981,LJJ90,350,822,1,15/05/2008,24/05/2008,SNG,,981,Hotel,World Access,"Athens, Greece",MED,Diners,17/11/2010,1.25E+13,2/5/2008,FULL PAYMENT,1500,1605,25,BK,25,48.75
3/2/2008,371,795,676,,JD,795,5665666,500,824,1,16/03/2008,6/4/2008, ,2,795,Tours,Calgary-newOrleans-Calgary tour,USA,NA,Diners,15/08/2011,2.11E+13,3/2/2008,DEPOSIT,2390,2724.6,322.46,BK,50,89.63
3/2/2008,371,796,676,,JW,796,5665666,500,824,1,16/03/2008,6/4/2008, ,2,796,Tours,Calgary-newOrleans-Calgary tour,USA,NA,Diners,15/08/2011,2.11E+13,1/3/2008,FINAL PAYMENT,2390,2724.6,2452.14,BK,0,89.63
20/02/2008,250,828,988,,,828,4654765T,150,824,1,3/4/2008,28/04/2008,FST,2,828,Air,"Calgary-Lima, Peru flight",Peru,SA,Diners,15/10/2011,4.53E+15,20/02/2008,FULL PAYMENT,2400,2952,3002,BK,50,70
13/09/2007,302,430,472,,BD,430,SA4657667,501,839,1,28/10/2007,5/11/2007, ,1,430,Tours,Rome-Torino-Milan-Rome,Italy,EU,Diners,22/08/2010,3.23E+13,13/09/2007,DEPOSIT,875,936.25,125,BK,25,32.81
13/09/2007,302,431,472,,JL,431,SA4657667,501,839,1,28/10/2007,5/11/2007, ,1,431,Tours,Rome-Torino-Milan-Rome,Italy,EU,Diners,22/08/2010,3.23E+13,5/10/2007,FINAL PAYMENT,875,936.25,836.25,BK,0,32.81
4/4/2008,139,989,757,,DR,989,4656757Q,500,839,1,19/05/2008,19/06/2008, ,1,989,Tours,"Peru, Argentina, Bolivia tour", ,SA,Diners,12/10/2010,6.79E+15,4/4/2008,DEPOSIT,3980,4179,442.9,BK,25,149.25
4/4/2008,139,990,757,,DR,990,4656757Q,500,839,1,19/05/2008,19/06/2008, ,1,990,Tours,"Peru, Argentina, Bolivia tour", ,SA,Diners,12/10/2010,6.79E+15,19/04/2008,FINAL PAYMENT,3980,4179,3761.1,BK,0,149.25
4/4/2008,139,991,1063,,JC,991,4656757Q,500,839,1,19/05/2008,19/06/2008, ,1,991,Tours,"Peru, Argentina, Bolivia tour", ,SA,Diners,12/10/2010,6.79E+15,7/4/2008,DEPOSIT,3980,4179,651.85,BK,25,149.25
4/4/2008,139,992,1063,,JC,992,4656757Q,500,839,1,19/05/2008,19/06/2008, ,2,992,Tours,"Peru, Argentina, Bolivia tour", ,SA,Diners,12/10/2010,6.79E+15,19/04/2008,FINAL PAYMENT,3980,4179,3552.15,BK,0,149.25
1/2/2008,184,767,676,,JW,767,F3657967,350,854,1,8/3/2008,10/3/2008,FST,2,767,Hotel,3nights Toronto,Canada,NA,Diners,2/5/2011,3.79E+15,1/2/2008, ,300,357,50,BK,50,3.45
28/09/2007,302,462,528,,JW,462,FG5780,250,855,1,10/11/2007,28/11/2007, ,2,462,Car rental,intermediate car,USA,NA,Diners,22/08/2010,3.23E+13,28/09/2007, ,600,678,0,NC,-678,6.9
26/04/2008,216,1106,1074,,JC,1106,56467767R,500,858,1,25/05/2008,22/06/2008, ,2,1106,Tours,Germany tour,Germany,EU,AMEX,5/5/2011,3.22E+14,26/04/2008,DEPOSIT,4560,4788,528.8,BK,50,171
26/04/2008,216,1107,1074,,BD,1107,56467767R,500,858,1,25/05/2008,22/06/2008, ,2,1107,Tours,Germany tour,Germany,EU,AMEX,5/5/2011,3.22E+14,10/5/2008,FINAL PAYMENT,4560,4788,4309.2,BK,0,171
27/04/2008,216,1114,1095,,BD,1114,56467767R,500,858,1,25/05/2008,22/06/2008, ,2,1114,Tours,Germany tour,Germany,EU,AMEX,5/5/2011,3.22E+14,29/04/2008,DEPOSIT,4560,4788,528.8,BK,50,171
27/04/2008,216,1115,1095,,DR,1115,56467767R,500,858,1,25/05/2008,22/06/2008, ,2,1115,Tours,Germany tour,Germany,EU,AMEX,5/5/2011,3.22E+14,12/5/2008,FINAL PAYMENT,4560,4788,4309.2,BK,0,171
28/04/2008,216,1120,1096,,BD,1120,56467767R,500,858,1,25/05/2008,22/06/2008, ,2,1120,Tours,Germany tour,Germany,EU,AMEX,5/5/2011,3.22E+14,28/04/2008,DEPOSIT,4560,4788,528.8,BK,50,171
28/04/2008,216,1121,1096,,DR,1121,56467767R,500,858,1,25/05/2008,22/06/2008, ,2,1121,Tours,Germany tour,Germany,EU,AMEX,5/5/2011,3.22E+14,5/5/2008,FINAL PAYMENT,4560,4788,4259.2,BK,0,171
18/03/2008,259,906,622,,JL,906,LJJ94,350,861,1,30/04/2008,5/5/2008,DLX,1,906,Hotel, ,"Cape Town, South Africa",AFR,AMEX,22/08/2010,5.68E+13,18/03/2008, ,1300,1391,25,BK,25,42.25
19/03/2008,302,913,612,,BP,913,KJK98,350,861,1,2/5/2008,7/5/2008,DLX,1,913,Hotel, ,"London, England",EU,Diners,22/08/2010,3.23E+13,19/03/2008, ,950,1130.5,25,BK,25,10.93
23/05/2008,208,1162,521,,JM,1162,JKU533,350,861,1,25/06/2008,30/06/2008,DLX,1,1162,Hotel, ,"Tokyo, Japan",ASIA,MC,29/09/2012,8.92E+15,23/05/2008, ,1200,1284,25,BK,25,39
25/05/2008,370,1167,880,,JM,1167,DFS54,350,861,1,25/06/2008,30/06/2008,DLX,,1167,Hotel, ,"Cape Town, South Africa",AFR,VISA,6/1/2011,8.89E+14,1/6/2008,FULL PAYMENT,1900,2033,25,BK,25,61.75
29/05/2008,319,1177,727,,BD,1177,SDGFV59,350,861,1,8/7/2008,16/07/2008,DLX,1,1177,Hotel, ,"Rio de Janeiro, Brazil",SA,Diners,15/09/2012,6.79E+13,29/05/2008, ,1600,1712,25,BK,25,52
26/04/2008,263,1108,726,,JM,1108,6455767UT,500,886,1,10/6/2008,24/06/2008, ,2,1108,Tours,calgary-Toronto-Montreal-Ottawa tou,Canada,NA,AMEX,15/12/2011,2.20E+13,26/04/2008,DEPOSIT,4350,4872,537.2,BK,50,163.13
26/04/2008,263,1109,726,,JL,1109,6455767UT,500,886,1,10/6/2008,24/06/2008, ,2,1109,Tours,calgary-Toronto-Montreal-Ottawa tou,Canada,NA,AMEX,15/12/2011,2.20E+13,11/5/2008,FINAL PAYMENT,4350,4872,4384.8,BK,0,163.13
2/2/2008,176,778,633,,JW,778,456356F,500,893,1,18/03/2008,8/4/2008, ,2,778,Tours,Toronto tour,Canada,NA,Diners,12/4/2010,7.82E+13,2/2/2008,DEPOSIT,2345,2673.3,317.33,BK,50,87.94
2/2/2008,176,779,633,,JW,779,456356F,500,893,1,18/03/2008,8/4/2008, ,2,779,Tours,Toronto tour,Canada,NA,Diners,12/4/2010,7.82E+13,15/03/2008,FINAL PAYMENT,2345,2673.3,2405.97,BK,0,87.94
2/3/2008,396,873,688,,JD,873,56416542,500,893,1,19/03/2008,13/04/2008, ,,873,Tours,"Calgary, Toronto,Montreal, Ottawa t",Canada,NA,AMEX,5/5/2011,8.91E+15,2/3/2008,DEPOSIT,3400,3638,413.8,BK,50,127.5
2/3/2008,396,874,688,,JL,874,56416542,500,893,1,19/03/2008,13/04/2008, ,,874,Tours,"Calgary, Toronto,Montreal, Ottawa t",Canada,NA,AMEX,5/5/2011,8.91E+15,10/3/2008,FINAL PAYMENT,3400,3638,3274.2,BK,0,127.5
28/03/2007,254,279,1024,,DR,279,DFSED9789,500,900,1,11/5/2007,25/05/2007, ,1,279,Tours,eco trip,"Cape Town, South Africa",SA,Diners,25/11/2012,4.00E+13,28/03/2007,DEPOSIT,4515,4831.05,585,BK,100,169.31
28/03/2007,254,280,1024,,BS,280,DFSED9789,500,900,1,11/5/2007,25/05/2007, ,1,280,Tours,eco trip,"Cape Town, South Africa",SA,Diners,25/11/2012,4.00E+13,11/4/2007,FINAL PAYMENT,4515,4831.05,4346.05,BK,0,169.31
19/12/2007,254,625,1122,,DR,625,JKLL333,500,900,1,22/01/2008,13/02/2008, ,1,625,Tours,coastal tour,"Dartmouth, NS",NA,Diners,25/11/2011,4.00E+13,20/12/2007,DEPOSIT,2341,2504.87,350.487,BK,100,87.79
20/12/2007,254,627,1122,,JD,627,JKLL333,500,900,1,22/01/2008,13/02/2008, ,1,627,Tours,coastal tour,"Dartmouth, NS",NA,Diners,25/11/2011,4.00E+13,23/12/2007,FINAL PAYMENT,2341,2504.87,2254.383,BK,0,87.79
2/1/2008,197,643,678,,JD,643,246546GS,500,900,1,17/03/2008,7/4/2008, ,4,643,Tours,Calgary-Banff-Lake Louise-Jasper to,Canada,NA,Diners,15/08/2011,2.11E+13,1/2/2008,DEPOSIT,2145,2445.3,294.53,BK,50,80.44
2/1/2008,197,644,678,,JL,644,246546GS,500,900,1,17/03/2008,7/4/2008, ,4,644,Tours,Calgary-Banff-Lake Louise-Jasper to,Canada,NA,Diners,15/08/2011,2.11E+13,1/3/2008,FINAL PAYMENT,2145,2445.3,2200.77,BK,0,80.44
30/11/2007,291,563,584,,DR,563,SFD8979,35,903,1,10/1/2008,15/01/2008,DLX,1,563,Air, ,"London, England",EU,AMEX,22/08/2010,2.13E+13,30/11/2007,FULL PAYMENT,800,984,1009,BK,25,40
9/1/2008,391,654,1047,,BP,654,KJK3894,350,903,1,21/02/2008,26/02/2008,BSN,1,654,Hotel,Calgary/Buenos Aires/Calgary,"Buenos Aires,Argentina",SA,Diners,2/5/2011,2.32E+13,9/1/2008,FULL PAYMENT,3200,3424,25,BK,25,104
19/10/2008,364,1282,353,,JM,1282,KJK932,350,903,1,2/12/2008,11/12/2008,DLX,2,1282,Hotel, ,"Hong Kong, China",ASIA,MC,9/10/2012,9.88E+13,19/10/2008, ,2700,2889,25,BK,25,87.75
22/10/2008,130,1293,596,,BP,1293,KJLK89234,350,903,1,1/12/2008,10/12/2008,DLX,1,1293,Hotel, ,"Cape Town, South Africa",AFR,VISA,1/4/2011,8.46E+15,22/10/2008, ,2500,2675,25,BK,25,81.25
24/10/2008,273,1300,1016,,JM,1300,KK324389,350,903,1,30/11/2008,9/12/2008,DLX,1,1300,Hotel, ,"Athens, Greece",MED,MC,15/10/2011,4.57E+15,24/10/2008, ,2400,2568,25,BK,25,78
23/11/2008,127,1303,902,,JM,1303,KJk934,350,903,1,5/1/2009,9/1/2009,DLX,1,1303,Hotel, ,"Cape Town, South Africa",AFR,AMEX,29/09/2011,3.35E+13,23/11/2008, ,2500,2675,25,BK,25,81.25
26/11/2008,148,1307,511,,JM,1307,KFDJK93,350,903,1,9/1/2009,10/1/2009,DLX,1,1307,Hotel, ,"Athens, Greece",MED,MC,15/10/2012,8.98E+13,26/11/2008, ,3000,3210,25,BK,25,97.5
27/11/2008,175,1310,512,,JM,1310,KJK348932,350,903,1,10/1/2009,15/01/2009,DLX,1,1310,Hotel, ,"Athens, Greece",MED,Diners,8/3/2012,2.39E+13,27/11/2008, ,3100,3317,25,BK,25,100.75
5/3/2009,135,15,306,,JL,15,WDR898,500,904,1,9/5/2009,3/6/2009,ECN,1,15,Tours,all-inclusive European tour,"London, England",EU,VISA,29/10/2010,3.46E+15,5/3/2009,DEPOSIT,3000,3210,421,GR,100,112.5
5/3/2009,135,16,306,,JL,16,WDR898,500,904,1,9/5/2009,3/6/2009,ECN,1,16,Tours,all-inclusive European tour,"London, England",EU,VISA,29/10/2010,3.46E+15,9/4/2009,FINAL PAYMENT,3000,3210,1184,GR,0,112.5
4/2/2010,218,76,291,,JL,76,JK899,500,904,1,17/05/2010,13/06/2010,ECN,1,76,Tours,all-inclusive European tour,"London, England",EU,MC,17/08/2010,8.90E+15,16/02/2010,DEPOSIT,2500,2675,430,BK,25,93.75
4/2/2010,218,77,291,,JD,77,JK899,500,904,1,17/05/2010,13/06/2010,ECN,1,77,Tours,all-inclusive European tour,"London, England",EU,MC,17/08/2010,8.90E+15,17/04/2010,FINAL PAYMENT,2500,2675,2295,BK,0,93.75
13/02/2010,165,81,187,,JL,81,WDR901,500,904,1,30/03/2010,29/04/2010,ECN,1,81,Tours,all-inclusive Australian tour,"Sydney, Australia",ANZ,VISA,12/2/2010,3.01E+15,13/02/2010,DEPOSIT,2500,2675,367.5,BK,100,93.75
13/02/2010,165,82,187,,JD,82,WDR901,500,904,1,30/03/2010,29/04/2010,ECN,1,82,Tours,all-inclusive Australian tour,"Sydney, Australia",ANZ,VISA,12/2/2010,3.01E+15,1/3/2010,FINAL PAYMENT,2500,2675,2407.5,BK,0,93.75
4/3/2010,321,90,297,,JL,90,JK897,500,904,1,18/05/2010,14/06/2010,ECN,2,90,Tours,all-inclusive Australian tour,"Sydney, Australia",ANZ,MC,19/09/2010,7.89E+15,20/03/2010,DEPOSIT,2500,2675,322.5,BK,50,93.75
4/3/2010,321,91,297,,JM,91,JK897,500,904,1,18/05/2010,14/06/2010,ECN,2,91,Tours,all-inclusive Australian tour,"Sydney, Australia",ANZ,MC,19/09/2010,7.89E+15,18/04/2010,FINAL PAYMENT,2500,2675,2452.5,BK,0,93.75
4/4/2010,358,109,320,,JW,109,JK900,500,904,1,19/05/2010,15/06/2010,ECN,1,109,Tours,all-inclusive European tour,"London, England",EU,AMEX,1/6/2010,9.88E+14,25/04/2010,DEPOSIT,2500,2675,367.5,GR,100,93.75
4/4/2010,358,110,320,,JL,110,JK900,500,904,1,19/05/2010,15/06/2010,ECN,1,110,Tours,all-inclusive European tour,"London, England",EU,AMEX,1/6/2010,9.88E+14,5/5/2010,FINAL PAYMENT,2500,2675,1968.95,GR,0,93.75
4/4/2010,394,111,212,,JL,111,JK901,500,904,1,19/05/2010,15/06/2010,ECN,2,111,Tours,all-inclusive European tour,"London, England",EU,VISA,1/6/2012,9.99E+14,19/04/2010,DEPOSIT,2500,2675,317.5,BK,50,93.75
4/4/2010,394,112,212,,JD,112,JK901,500,904,1,19/05/2010,15/06/2010,ECN,2,112,Tours,all-inclusive European tour,"London, England",EU,VISA,1/6/2012,9.99E+14,1/5/2010,FINAL PAYMENT,2500,2675,2407.5,BK,0,93.75
12/4/2010,196,114,196,,JL,114,JK898,500,904,1,27/05/2010,23/06/2010,ECN,1,114,Tours,all-inclusive European tour,"London, England",EU,MC,17/08/2010,8.93E+15,12/4/2010,DEPOSIT,2500,2675,501.25,BK,100,93.75
12/4/2010,196,115,196,,JD,115,JK898,500,904,1,27/05/2010,23/06/2010,ECN,1,115,Tours,all-inclusive European tour,"London, England",EU,MC,17/08/2010,8.93E+15,2/5/2010,FINAL PAYMENT,2500,2675,2273.75,BK,0,93.75
4/5/2010,135,130,869,,JW,130,WDR902,500,904,1,20/05/2010,16/06/2010,ECN,1,130,Tours,all-inclusive European tour,"London, England",EU,VISA,29/10/2010,3.46E+15,4/5/2010,DEPOSIT,2500,2675,367.5,BK,100,93.75
4/5/2010,135,131,869,,JW,131,WDR902,500,904,1,20/05/2010,16/06/2010,ECN,1,131,Tours,all-inclusive European tour,"London, England",EU,VISA,29/10/2010,3.46E+15,15/05/2010,FINAL PAYMENT,2500,2675,2407.5,BK,0,93.75
18/03/2007,165,267,257,,JL,267,BCXC33,500,904,1,1/5/2007,1/6/2007,FST,2,267,Tours,all-inclusive Australian tour,"Sydney, Australia",ANZ,VISA,12/2/2010,3.01E+15,18/03/2007,DEPOSIT,3000,3210,371,BK,50,112.5
18/03/2007,165,268,257,,JD,268,BCXC33,500,904,1,1/5/2007,1/6/2007,FST,2,268,Tours,all-inclusive Australian tour,"Sydney, Australia",ANZ,VISA,12/2/2010,3.01E+15,15/04/2007,FINAL PAYMENT,3000,3210,2889,BK,0,112.5
26/02/2009,347,14,157,,JW,14,GFD568,352,908,1,12/4/2009,24/04/2009,DLX,2,14,Hotel, ,"Miami, Florida",NA,VISA,1/1/2012,2.33E+15,25/03/2009, ,1800,1926,50,BK,50,58.5
